Kategori,Baslik,Sikayet_Metni,Link
Banka,Yapılandırma Borcunu Ödeyen Müşterinin Mobil Ve İnternet Bankacılığına Erişimi Engellendi,"Halkbank internet ve mobil şube ile ilgili ciddi bir mağduriyet yaşıyorum. Gecikmeye düşen borçlarımı bankayla birlikte yapılandırdım ve yaklaşık üç aydır taksitlerimi düzenli olarak ödüyorum. Buna rağmen ne mobil bankacılığa giriş yapabiliyorum ne de telesekreter üzerinden hesap bakiyemi öğrenebiliyorum. Şubede sorduğumda, yapılandırma kapsamındaki borç tamamen bitene kadar mobil bankacılığı kullanamayacağım söyleniyor. Aynı durumda başka bankalarda böyle bir kısıtlama yaşamadım ve bu uygulamayı açıkçası anlamsız buluyorum.Ayrıca müşteri hizmetlerini aradığımda, T.C. kimlik numaramı girdiğimde “Halkbank müşterisi değilsiniz” uyarısı alıyorum ve hiçbir şekilde müşteri temsilcisine bağlanamıyorum. Sadece maaş aldığım Tuzla şubesi üzerinden işlem yapabildiğim söyleniyor; ancak şubeyi aradığımda datelefonlar açılmıyor. Maaş bankam Halkbank olduğu için mecburen bu bankayı kullanmak zorundayım; fakat kendi hesabıma mobil kanallardan erişememek, bakiye bile görememek günlük hayatımı ciddi anlamda zorlaştırıyor.Yapılandırma taksitlerimi düzenli ödediğim halde internet ve mobil bankacılık erişimimin tamamen kapalı tutulmasını kabul etmiyorum. Yapılandırma borcum devam ederken de en azından hesap bakiyesi görüntüleme ve temel bankacılık işlemlerini yapabileceğim şekilde mobil bankacılık ve internet şube erişimimin yeniden açılmasını, müşteri hizmetleri tarafında da T.C. bilgilerimle sistemde aktif müşteri olarak tanımlanarak müşteri temsilcisine bağlanabilmem için gerekli düzeltmenin yapılmasını talep ediyorum.",https://www.sikayetvar.com/halkbank/yapilandirma-borcunu-odeyen-musterinin-mobil-ve-internet-bankaciligina-erisimi-engellendi
Banka,Ziraat Bankasındaki Geciken İade İşlemi Acilen Çözülmeli,"22 Aralık tarihinde Ziraat Bankası banka kartımla Shopier üzerinden 2.628 TL tutarında bir alışveriş yaptım. 24 Aralık tarihinde mağaza siparişi iptal etti ve tarafıma iade referans kodu olarak 5356******44 bilgisi verildi.Aradan zaman geçmesine rağmen bu işleme ait iade tutarı hâlâ Ziraat Bankası’ndaki hesabıma yansımamıştır. Shopier tarafı iadenin yapıldığını ve referans kodunu ilettiği için sorun görünüşe göre bankada yaşanmaktadır.Ziraat Bankası’ndan, 5356******44 referans kodlu bu işlemin iadesinin ivedi şekilde hesabıma geçirilmesini ve gecikmenin neden yaşandığı konusunda bilgilendirme yapılmasını talep ediyorum.",https://www.sikayetvar.com/ziraat-bankasi/ziraat-bankasindaki-geciken-iade-islemi-acilen-cozulmeli
Banka,Garanti Bankası Mobil Uygulamasındaki Yanlış Elektronik Haciz Uyarısı Kredi İşlemlerimi Engelliyor,"Garanti Bankası mobil bankacılık uygulamasında yaklaşık 5 aydır, herhangi bir haciz kaydım olmamasına rağmen e-haciz kaydınız var şeklinde bir uyarı ile karşılaşıyorum. Bu nedenle özellikle kredi işlemlerimi gerçekleştiremiyorum.Vergi dairesine giderek durumumu kontrol ettirdim ve tarafıma herhangi bir e-haciz bulunmadığı açıkça söylendi. Yani resmi olarak hiçbir e-haciz kaydım yokken, Garanti Bankası sisteminde varmış gibi görünmesi hem mağduriyet yaratıyor hem de finansal işlemlerimi engelliyor.Bu süreçte Garanti Bankasımüşteri hizmetlerini aradım ancak konu ile yeterince ilgilenilmedi ve sorunum çözüme kavuşturulmadı. Hatalı görünen bu e-haciz kaydının acilen incelenerek sistemden kaldırılmasını ve kredi işlemlerimi engellemeyecek şekilde hesabımın düzeltilmesini talep ediyorum.",https://www.sikayetvar.com/garanti-bbva/garanti-bankasi-mobil-uygulamasindaki-yanlis-elektronik-haciz-uyarisi-kredi-islemlerimi-engelliyor
Banka,"Yeni Kartım Şubeye Ulaşmadı, Bilgilendirme Almadım Ve Acil Çözüm Bekliyorum","Türkiye İş Bankası’nda bulunan bankamatik kartım otomatik olarak yenilendi. Yeni kartımın İstanbul Beşiktaş Ihlamur Dere CaddesiŞubesi’ne gönderilmesi için şubeye bizzat gidip dilekçe verdim ve en geç 1 ay içinde teslim edileceği bilgisi paylaşıldı. Ancak üzerinden 3–4 ay geçmesine rağmen kartım hâlâ şubeye ulaşmadı.Bu süreçte tarafıma hiçbir şekildetelefon, SMS veya e-posta ile bilgilendirme yapılmadı.Müşteri hizmetlerini aradığımda ise bana sadece şubeye gidip kontrol etmem söylendi. Defalarca bilgilendirilmek istediğimi belirtmeme rağmen hiçbir dönüş yapılmadı ve mağdur edildim.Kartımı teslim alamadığım için hem günlük bankacılık işlemlerimde hem de hesaplarıma erişimde ciddi sıkıntılar yaşamaktayım. Kartımın neden hâlâ şubeye ulaşmadığının acilen araştırılmasını, kartımın en kısa sürede tarafıma ulaştırılmasını ve süreçle ilgili yazılı olarak bilgilendirilmek istiyorum. Aksi halde Türkiye İş Bankası’ndaki tüm hesaplarımı kapatmayı ciddi şekilde değerlendirdiğimi belirtmek isterim.",https://www.sikayetvar.com/is-bankasi/yeni-kartim-subeye-ulasmadi-bilgilendirme-almadim-ve-acil-cozum-bekliyorum
Banka,Ziraat Bankası’ndan Haksız 1.400 TL Kart Aidatı Kesintisi Ve İade Reddi,"Ziraat Bankası’na ait Başak kredi kartıma 24.12.2025 tarihinde 1.400 TL tutarında yıllık kart ücreti yansıtıldığını, hesap ekstremi inceleyince fark ettim. Kartımın son dört hanesi 2181’dir. Bu kartı uzun süredir kullanmama rağmen, tarafıma ilk kez bu yıl kart aidatı yansıtılması, herhangi bir bilgilendirme yapılmaması ve onayımın alınmaması nedeniyle bu ücreti haksız buluyorum.Ücret kesildikten sonra konuyu öğrenmek ve iadesini talep etmek için Ziraat Bankası YeşilçayŞubesi ile görüştüm. Ancak şubedeki görevli, bu ücretin “Fix kesilir, iadesi olmaz” şeklinde olduğunu belirterek hiçbir çözüm yolu sunmadı ve itirazımı dikkate almadan talebimi reddetti. Müşteri memnuniyetini ve bankaya olan güvenimi zedeleyen bu yaklaşımı da ayrıca kabul edilebilir bulmuyorum.Kredi kartı aidatlarının yasal mevzuatta ve emsal yargı kararlarında tüketici lehine değerlendirildiği, bankaların bu ücreti keyfi olarak tahsil edemeyeceği bilinen bir durumdur. Buna rağmen, ilk kez bu yıl tarafıma yansıtılan ve bana haksız gelen 1.400 TL’lik kart ücretinin kesilmesi ve iade talebime olumsuz dönüş yapılması, tüketici olarak mağdur olmama neden olmuştur.Bu nedenle, Ziraat Bankası’ndan Başak kredi kartımdan tahsil edilen 1.400 TL yıllık kart ücretinin tamamının tarafıma iade edilmesini ve benzer bir ücretin gelecekte tekrar yansıtılmamasını talep ediyorum. Aksi halde, Tüketici Hakem Heyeti de dahil olmak üzere ilgili tüm yasal yollara başvuracağımı ve hakkımı sonuna kadar arayacağımı belirtmek isterim.",https://www.sikayetvar.com/ziraat-bankasi/ziraat-bankasindan-haksiz-1400-tl-kart-aidati-kesintisi-ve-iade-reddi
Banka,"Dijital Kanal Erişimi Engellendi, Açıklama Ve Hemen Açılma Talebi","Türkiye İş Bankası’nın hem mobil uygulamasına hem de diğer dijital kanallarına bugün giriş yapmaya çalıştığımda “Dijital kanallardan yararlanmak için lütfenşubenize başvurunuz” şeklinde bir uyarı almaya başladım. Oysamobil bankacılıküzerinden uzun süredir pek çok işlem yapıyorum ve aynı zamanda bankanın maaş müşterisiyim. Bu nedenle hiçbir bilgilendirme yapılmadan dijital kanallarımın kısıtlanmış olmasını anlayamadım.Sisteme iPhone 11 cihazımdan, iOS işletim sistemi üzerinden giriş yapmaya çalışıyorum ve sadece uygulamaya giriş aşamasında bu uyarıyla karşılaşıyorum; hiçbir şekilde devam edemiyorum. Henüzmüşteri hizmetleriveya şubeyle ayrıca görüşme yapmadım, sorunun bankanın sistemsel bir uygulamasından veya tarafıma haber verilmeyen bir kısıtlamadan kaynaklandığını düşünüyorum.Maaş müşterisi olduğum ve mobil bankacılığı aktif kullandığım halde bu şekilde erişimin engellenmesini kabul etmiyorum. Dijital kanallara erişimimin acilen yeniden açılmasını, bu kısıtlamanın neden ve neye dayanarak yapıldığının tarafıma açık ve net bir şekilde yazılı veyatelefonla açıklanmasını, benzer bir durumun tekrar yaşanmaması için gerekli kontrollerin yapılmasını talep ediyorum.",https://www.sikayetvar.com/is-bankasi/dijital-kanal-erisimi-engellendi-aciklama-ve-hemen-acilma-talebi
Banka,Bankkart Lira Hakedişi Yüklenmedi Ve Şartlar Belirtilmedi,"Sağlık Bakanlığı’na bağlı Antalya Şehir Hastanesi’nde çalışan bir hekim olarak Ziraat Bankası ile yapılan promosyon anlaşması kapsamında 90.000 TL nakit ve 10.000 TL Bankkart lira hak edişim bulunmasına rağmen, 10.000 TL’lik Bankkart lira kısmı tarafıma tanımlanmadı. Yaklaşık bir hafta önce promosyon ödemem yapıldı; ancak sadece 90.000 TL nakit kısmı hesabıma geçti, 10.000 TL’lik Bankkart lira kısmı ise yüklenmedi.Süreç boyunca bankayı defalarca aradım ve görüştüğüm kişiler, başta kredi kartım olmadığı için bu tutarın yatmadığını, oysa promosyon öncesinde böyle bir şarttan kesinlikle bahsedilmediğini söylediler. Bunun üzerine özellikle bu promosyon için Ziraat Bankası’ndan düşük limitli bir kredi kartı çıkardım. Ancak bu kez de kart limitimin düşük olduğu, limitlerimin dolu olduğu ve bu nedenle 10.000 TL’lik Bankkart liranın yüklenemeyeceği ifade edildi. Promosyon anlaşmasında ne kredi kartı zorunluluğu ne de belirli bir limit şartı tarafıma açıkça bildirilmedi.Herhangi bir sözleşme ya da SMS’im olmasa da, promosyonun nakit kısmının yattığı, Bankkart lira kısmının ise tanımlanmadığı banka hesap hareketlerimde ve Ziraat Bankası sisteminde açıkça görülmektedir. Sağlık Bakanlığı Antalya Şehir Hastanesipersoneli olarak hak ettiğim 10.000 TL’lik Bankkart liranın, herhangi bir ek şart ileri sürülmeden, eksiksiz ve derhal tarafıma tanımlanmasını talep ediyorum.",https://www.sikayetvar.com/ziraat-bankasi/bankkart-lira-hakedisi-yuklenmedi-ve-sartlar-belirtilmedi
Banka,Agesa Hayat Sigortası Prim Kesintisi Ve Müşteri Hizmetleri Sorunu,"17.12.2025 tarihinde Akbank mobil uygulaması üzerinden 500.000 TL kredi kullandım ve bu krediye istinaden Agesa Sigorta tarafından S230124200 numaralı bireysel kredili hayat sigortası poliçesi için 15.072,32 TL tutarında prim hesabımdan tahsil edilmiştir. Sigortacılık mevzuatı, Bankacılık Düzenleme ve Denetleme Kurumu (BDDK) tebliğleri ve 6502 sayılı Tüketicinin Korunması Hakkında Kanun’un ilgili maddeleri gereği, sigortalının talebi halinde poliçenin iptali ve tahsil edilen tutarın iadesi mümkündür. Bu kapsamda sigortanın iptalini ve kesilen primin tarafıma iadesini talep ediyorum.Agesa müşteri hizmetlerini defalarca arayarak sigorta iptal talebimi iletmek istedim; ancak her seferinde “sizi bir yere yönlendiriyoruz” denilerek sadece bekleme melodisine alındım ve hiçbir şekilde temsilciye bağlanamadım. Toplamda 8 kez arama yaptım ve 32 dakikaya kadar beklediğim halde tarafıma dönüş sağlanmadı. İlgili mevzuat hükümlerine uygun olarak söz konusu hayat sigortası poliçemin ivedilikle iptal edilmesini ve 15.072,32 TL tutarındaki primin tarafıma iadesini talep ediyorum.",https://www.sikayetvar.com/agesa-hayat-ve-emeklilik/agesa-hayat-sigortasi-prim-kesintisi-ve-musteri-hizmetleri-sorunu
Banka,Blokeli Vadesiz Hesabım İçin Açıklama Ve Hızlı Çözüm Talebi,"Ziraat Bankası’ndaki vadesiz hesabıma yaklaşık üç gün önce, hiçbir gerekçe belirtilmeden bloke konuldu. Hesabımdaki borcu kapatmam gerektiği söylendiği için ödememi yaptım; ancak parayı yatırmama rağmen blokede herhangi bir düzelme olmadı.Bu bloke nedeniyle şu anda hesabım üzerinden para çekme, EFT/havale ve kartla ödeme gibi temel bankacılık işlemlerimi gerçekleştiremiyorum ve ciddi anlamda mağduriyet yaşıyorum. Bankayla görüştüğümde ise sadece bankayla görüşmem gerektiği söylenip somut bir çözüm üretilmedi; bloke nedenine ve ne zaman kaldırılacağına dair net bir bilgi verilmedi.Hesabımdaki blokenin hiçbir gerekçe gösterilmeden devam etmesi hem maddi hem de manevi olarak zor durumda bırakıyor. Ziraat Bankası’ndan, vadesiz hesabımdaki blokenin acilen kaldırılmasını ve tarafıma bloke gerekçesiyle birlikte net ve açıklayıcı bir bilgilendirme yapılmasını talep ediyorum.",https://www.sikayetvar.com/ziraat-bankasi/blokeli-vadesiz-hesabim-icin-aciklama-ve-hizli-cozum-talebi
Banka,İnternet Ve Mobil Bankacılık Erişimimin Kısıtlanması Ödemelerimi Aksamaya Soktu,"Ziraat Bankası’nda maaşlı personel olarak çalışıyorum ve Sağlık Bakanlığı’na bağlı memurum. 2025 Mart ayından itibaren internet ve mobil bankacılık girişlerim, hesap hareketlerimdeki yoğunluk gerekçe gösterilerek kısıtlandı. O dönemlerde sık ödemelerim ve borç transferlerim olduğu için hareketlilik fazlaydı, ancak yaklaşık 1 yıldır hiçbir şekilde internet ve mobil bankacılığa giriş yapamıyorum.Bu kısıtlama nedeniyle kredi kartı harcamalarımı göremiyor, hesap bakiyelerimi takip edemiyor, kira ve fatura ödemelerimi düzenli yapamıyorum.ATM’lerden de belli bir limitin üzerinde nakit çekimi yapamıyorum. Daha öncemüşteri hizmetlerine bağlanarak ödemelerimi telefon bankacılığı üzerinden gerçekleştirebiliyorken, yaklaşık 1 aydır en basit kendi kredi kartı ödememi bile telefon bankacılığı aracılığıyla yaptıramıyorum ve “işleminizi buradan gerçekleştiremiyoruz, şubelerimizden yapabilirsiniz” şeklinde yanıt alıyorum. Ayrıcamüşteri temsilcisine de bağlanamıyorum.Şube ile görüştüğümdegenel merkeze mail iletildiği, genel merkezin ise hesap hareketlerindeki yoğunluk sebebiyle kısıtlama getirildiği şeklinde geri dönüş yaptığı söylendi. Şu an ise uzun süredir hesaplarımda maaş dışında kayda değer bir hareketlilik bulunmadığını inceleyerek rahatlıkla görebilirsiniz. Buna rağmen kısıtlama hâlâ devam ettiği için sürekli şubeye gitmek zorunda kalıyor, sadece kişisel şube müşteri temsilcim üzerinden işlem yapabiliyorum ve bu durum hem beni hem de şube çalışanlarını zor durumda bırakıyor.İnternet ve mobil bankacılık kısıtlamamın tamamen kaldırılmasını, dijital kanalları sorunsuz şekilde kullanabilir hale getirilmesini ve bu süreçle ilgili tarafıma net bir açıklama yapılmasını talep ediyorum. Kişisel bilgilerimi ve kimlik bilgilerimi gerekli görülmesi halinde banka ile paylaşabilirim.",https://www.sikayetvar.com/ziraat-bankasi/internet-ve-mobil-bankacilik-erisimimin-kisitlanmasi-odemelerimi-aksamaya-soktu
Banka,Ziraat BankasıKredi Kartı Otomatik Ödeme İşleminde Sorun Ve Haksız Çekim,"Ziraat Bankası kredi kartım üzerinden Türk Telekom telefon faturam için otomatik ödeme talimatım bulunmasına rağmen, faturanın son günü olan 25’inde kartımdan ödeme çekilmedi. Son ödeme günü geçtiği için aynı gün sabah saatlerinde faturamı kendim ödedim.Ancak buna rağmen kredi kartımdan yaklaşık 413,50 TL tutarında bir çekim daha yapıldı. Bu tutar ne provizyonda ne de kart ekstresinde görünmüyor, ayrıca hesap kesim tarihi gelmesine rağmen kartımın asgari tutarını da göremiyorum. Bu durum hem kafamı karıştırıyor hem de mağduriyet yaşıyorum.Samsun Meydan Şubesi’ne bağlı kredi kartımdan, nedenini göremediğim bu tutarın derhal incelenmesini ve haksız bir çekim ise tarafıma iade edilmesini talep ediyorum.",https://www.sikayetvar.com/ziraat-bankasi/ziraat-bankasi-kredi-karti-otomatik-odeme-isleminde-sorun-ve-haksiz-cekim
Banka,İzin Almadan Kredi Kartımdan Çekilen Tutarların İadesi Ve İptali,"Ziraat Bankası’nda bulunan hesabıma bağlı, 6027 ile biten kredi kartımdan 25.12.2025 tarihinde saat 11.29’da 1.142,51 TL tutarında, bilgim ve onayım olmadan Adksotth isimli bir servis üzerinden otomatik ödeme şeklinde para çekildiğini fark ettim. Geriye dönük ekstrelerimi incelediğimde, aynı isim altında farklı tutarlarda da izinsiz çekimler yapılmış olduğunu gördüm.Bu işlemlerle ilgili tarafıma hiçbir şekilde bilgilendirme yapılmadı, herhangi bir otomatik ödeme talimatı vermedim ve bu servise yönelik bir onayım da bulunmuyor. Hesabım eksi bakiyeye düştüğünde hareketleri detaylı inceleyince bu durumu fark edebildim. Züleyha Kara olarak uzun süredir bankanızın müşterisiyim ve tüm hesap ve kart işlemlerimde her zaman onaylı, şeffaf bir süreç beklerken bu durumla karşılaşmak beni ciddi anlamda hayal kırıklığına uğrattı.Yapmış olduğum incelemeler sonucu, benim gibi benzer kesintilerden mağdur olan başka müşterilerin de olduğunu gördüm ve bu nedenle durumu ciddiyetle tarafınıza iletmek istiyorum. Adksotth adı altında yapılan tüm bu izinsiz çekimlerin detaylı olarak incelenmesini, bugüne kadar kartımdan tahsil edilen tüm tutarların eksiksiz ve gecikmeden tarafıma iade edilmesini ve bu otomatik ödeme/çekim işleminin derhal ve kalıcı olarak iptal edilmesini talep ediyorum.Bilgi ve onayım dışında gerçekleşen bu işlemlerle ilgili gerekli araştırmanın yapılarak tarafıma yazılı ve net bir açıklama sunulmasını, ayrıca benzer bir durumun tekrar yaşanmaması için gerekli tüm güvenlik ve bilgilendirme önlemlerinin alınmasını rica ederim.",https://www.sikayetvar.com/ziraat-bankasi/izin-almadan-kredi-kartimdan-cekilen-tutarlarin-iadesi-ve-iptali
